movie_id,description,genre
tt12530246,"A runaway slave forges through the swamps of Louisiana on a tortuous journey to escape plantation owners that nearly killed him. Over 150 years from today, back in 1863 at Lousiana, a black slave, Gordon, had dreamt of the freedom of black people. Freedom means living their life to the fullest, just like their ""White"" masters: who considered themselves god of 'these Animals'. 'Emancipation' is a tale of a black slave who fought his whole life to live with honor, dignity, and of course, a ""Normal life"" This is the tale of a person who risked his life to join the Lincoln Army, fighting to free his fellow brothers-sisters-sons-daughters. This image of Gordon was taken in 1863 after he managed to be free from his slave master. This is the most accurate depiction of slavery I've seen. In America in 1863, Peter is a black American forced into rigorous manual labour in plantations and subjected to torture by the owners. When slavery is abolished by President Lincoln he escapes and is chased through jungles and swamps by his oppressors. Does he achieve freedom after undergoing suffering ?",action
tt16127696,"A family takes a weekend trip with longtime friends and their two young children, but, they suspect something supernatural when the kids behave strangely after disappearing into the woods overnight. When Margaret (Wainwright) and Ben (Gilford) take a weekend trip with longtime friends Ellie (Crew) and Thomas (Santos) and their two young children (Guiza and Mattle), Ben begins to suspect something supernatural is occurring when the kids behave strangely after disappearing into the woods overnight.",horror
tt0254455,"Various lives converge on an isolated island, all connected by an author whose novel has become inextricably entwined with his own life.
Lucia is a waitress who lives and works in Madrid. After what she believes to be the loss of her boyfriend, the tortured writer Lorenzo, she flees to a secluded island that he had often told her about. There she meets Carlos and Elena, who have also run away to the island to escape personal tragedy. Unbeknownst to them, all three have a connection to Lorenzo. Elena met him many years ago on that same island and enjoyed beautiful, anonymous lovemaking with him in the sea by the light of a full moon. 9 months later, Elena gave birth to Luna, but never managed to find Lorenzo. Carlos was the stepfather of Belen, who disappeared after she unwittingly caused the death of Luna. As she hears more about the past of her two new housemates, Lucia is reminded of the book Lorenzo was writing, a tale about a journey into a dark, deep past that brought on his depression. Soon, the lines between fact and fiction begin to fall apart.",romance
tt1051906,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see. The film follows Cecilia, who receives the news of her abusive exboyfriend's suicide. She begins to rebuild her life for the better. However, her sense of reality is put into question when she begins to suspect her deceased lover is not actually dead. Summoning up every last ounce of courage, the deeply traumatised architect, Cecilia Kass, sneaks away from the lavish seaside mansion of her brilliant but harmfully controlling optics engineer boyfriend, Adrian Griffin, in the dead of night. However, no place, no matter how far away, is safe from manipulative Adrianand even though Cecilia has found refuge in the house of a dear friendshe knows that, sooner or later, she will have to confront him once again. Then, suddenly, perversely joyous news reaches Kass, and for the first time in a long while, she feels free; nevertheless, eerie instances of an unseen presence haunting and watching her every step suggest otherwise. But, fear is the worst enemy. Is Cecilia starting to lose her grip on reality, or has the invisible man found a way to pick up where he left off?",horror
tt0338013,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.
Much to his surprise, timid Joel Barish is shocked to discover that the love of his life, sparky Clementine, has had him erased from her memory. As a result, hurt and angry, Joel wants to pay her back in the same coin, going as far as to undergo a painless but intricate medical procedure to do the same. However, poor Joel is utterly unaware that darkness is an essential part of the light. And as the once-cherished recollections of Clementine gradually fade away, giving way to a soulless black void, something unexpected happens. Now Joel has second thoughts, toying with the idea of stopping the irreversible process. Who said ignorance is bliss?",romance
tt16916320,"Walker is compromised and sent to a Reassignment Center, where he falls in with Elda and Juliet to survive. Walker, an international assassin/hitman, is compromised during a mission. His handler sends him to a Reassignment Center at which Walker will be processed for a new identity. During his stay at the facility, a ruthless assault team storms the compound searching for someone their boss has lost. Walker begrudgingly falls in with Elda, a skilled hitwoman, and Juliet, her mysterious ward, in order to maximize the chance to survive the night.",action
tt6226232,"Meet a child genius named Sheldon Cooper (already seen as an adult in The Big Bang Theory (2007)) and his family. Some unique challenges face Sheldon, who is socially impaired.
It's 1989, and 9-year-old Sheldon Cooper has skipped four grades to start high school along with his less-intellectual older brother. As he struggles to be understood by his family, classmates, and neighbors, his mother arms him with the best tool she has: reminding bullies that his dad is the football coach and his brother is on the team. His twin sister doesn't share his exceptional mind, but she is brilliant at reading people and has a much clearer vision of what life has in store for the young genius. Jim Parsons, who plays the adult version of Sheldon on The Big Bang Theory (2007), narrates.
It's the Year 1989 , meet the 9 year old genius sheldon cooper Who skipped 4 years to high school , the genius lives with his family and his siblings missy and Georgie which have an exceptional mind , while he faces his problems and meets new people and get a better understanding of life while bonding with his family , with humor , adventure and drama",comedy
tt13174108,"Audra's graduation gift is her dream house, but it soon becomes a living nightmare when some uninvited guests come to her homecoming party who aren't very subtle about the fact they don't approve of the home's new owner. To celebrate graduation, Audra invites her friends, Reese and Missy, to her newly acquired house in the seaside town of West Craven. But houses, just like people, come with baggage. And as the unsuspecting girls prepare for a weekend of fun and debauchery, a silent executor emerges from the enveloping woods and crashes the party instead. Now, the dark past demands blood. Does the spine-chilling secret of the cursed Tupp House bear a relation to Goatface, the monstrous killer? ",horror
tt3977848,"Deep in the ice of the antarctic, a team of geologists uncover an old Nazi laboratory still intact where dark experiments had occurred. In order to conquer the world, the Nazis created modified sharks who were able to fly. Deep in the ice of the antarctic, a team of geologists uncover an old Nazi laboratory still intact where dark experiments had occurred. In order to conquer the world, the Nazis created modified sharks who were able to fly and whose riders are genetically mutated, undead superhumans. A military task force called ""Dead Flesh Four""  reanimated US soldiers who fell in Vietnam  is put together to prevent world downfall. With the Nazis desperate for an effective retaliatory weapon to mark a turn of the tide in the war, the brilliant scientist, Dr Hans Kammler, presents the ambitious Project Himmelsfaust invulnerable superAryans piloting the most advanced hyperweapon of the Third Reich. Decades later, the accidental discovery of the longforgotten experiment buried deep in the ice of the Arctic unearths an unstoppable army of zombified soldiers, eager to pick up where they left off. Now, to right the wrong, Dr Klaus Richter, a former Nazi and repentant founder of the Richter Technology Corporation, sends his daughter, Diabla, in the mouth of madness, yearning for closure. Suddenly, menacing clouds darken the sky. Who dares to stand in the way of the Reich's ferocious, jetpropelled, machinegunequipped flying sharks and its final victory?",horror
tt11112808,"Two sets of identical twins are accidentally separated at birth. Several years later, when they are coincidentally in the same town, there is a lot of confusion and misunderstanding when people mistake them for each other. Dr Roy is working on a theory that in future non biological relations could be much bigger then blood relations he runs the Jamnadas orphanage with his brother Joy.Once two different pair of identical twins are left at the orphanage and are soon to be adopted by different families to prove his theory Dr Roy swipes the either twin with other.One pair of twins gets adopted by a couple in Ooty running a Circus another pair gets adopted by a wealthy family of Shakuntala Devi in Bangalore and both families name the twins as Roy and Joy.While Dr Roy decides to keep a track on both families so that both the twins don't cross path one of the twin of Roy is god gifted where he can pass electric current true his body while doing the same the other twin Roy faces it impact.Years later after death of his father Roy decides to run his fathers circus with Joy and use his powers to entertain people while he is married to Mala.While the other Roy lives wealthy life in Bangalore with Joy and feels the impact of electric powers often and in love with Bindu.But confusion arrives when both the twins arrive in the same city leading to confusion and comedy of errors.",comedy
tt13406136,"When a strongwilled princess refuses to wed the cruel sociopath, she is kidnapped and locked in a remote tower of her fathers castle. With her vindictive suitor intent on taking her fathers throne, the princess must save the kingdom. The film is set in a medieval realm ruled by a King and his Queen, who have two daughters, the titular Princess and her younger sister Violet. With the Queen's quiet approval, the Princess was trained in the fighting arts by Linh, the niece of Khai, one of the King's advisors. Since the Queen did not bear any sons, the King had intended to wed the Princess to Julius, the ruthless son of a royal diplomat, who despises the King's peaceful reign because of his belief that a ""strong"" king should rule with an iron fist. The Princess left him at the altar, and as a result, Julius, his whipwielding henchwoman Moira, and a band of brutal mercenaries have taken the castle by force, seizing the royal family and their retainers.The Princess is locked in the top of her castle's highest tower to await her forced wedding with Julius. When two mercenaries enter and prepare to rape her, she kills them and sets out to rescue her family. After she slays several mercenaries on her way, Julius and Moira are finally alerted and send their men after her. She evades her pursuers and meets up with Linh, who has escaped the castle's sacking and joins in her fight. While trying to reach the sewers, en route to the dungeons, they are forced to fight Moira, and Linh stays behind to stall her. The Princess frees her family, but they and Linh are quickly captured and brought before Julius. When she continues to resist him, Julius decides to cement his claim to the throne by marrying Violet instead. When the Princess fights back, she is thrown into the castle's nearby lake to drown, while Linh and Violet escape through a secret door.The Princess escapes the fall with her life and sneaks back into the castle, where she reunites with Linh and Violet. The three equip themselves with weapons in a secret storeroom, and the Princess and Linh fight the mercenaries, while Violet frees Khai; however, Violet is soon discovered and captured. Linh is wounded while fighting Julius, but the Princess kills Moira and engages him in single combat. Weakened and on her knees, she bides her time while Julius gloats before preparing to kill her. At the right moment, she wrests Julius' sword away and decapitates him. Finally convinced of his daughter's strength and dedication, the King makes her the heir to the throne and decrees that women of the kingdom are allowed to choose their own way in life.",action
tt5034838,"The epic next chapter in the cinematic Monsterverse pits two of the greatest icons in motion picture history against each otherthe fearsome Godzilla and the mighty Kongwith humanity caught in the balance. Legends collide as Godzilla and Kong, the two most powerful forces of nature, clash on the big screen in a spectacular battle for the ages. As a squadron embarks on a perilous mission into fantastic uncharted terrain, unearthing clues to the Titans' very origins and mankind's survival, a conspiracy threatens to wipe the creatures, both good and bad, from the face of the earth forever.Warner Bros."", 'Legends collide in ""Godzilla vs. Kong"" as these mythic adversaries meet in a spectacular battle for the ages, with the fate of the world hanging in the balance. Kong and his protectors undertake a perilous journey to find his true home, and with them is Jia, a young orphaned girl with whom he has formed a unique and powerful bond. But they unexpectedly find themselves in the path of an enraged Godzilla, cutting a swath of destruction across the globe. The epic clash between the two titansinstigated by unseen forcesis only the beginning of the mystery that lies deep within the core of the Earth.Legendary and Warner Bros', 'With the world still shaken from the battle between Ghidorah and Godzilla, humanity has begun to try to coexist with the Titans. But after Godzilla begins his own reign of terror, humanity must call on another legend to stop him Kong. Not everything is as it seems when Monarch travels to Skull Island, where a mysterious young girl known to communicate with Kong must warn him of the impending danger. As Godzilla rages across nations, destroying everything in his path, the fate of the world in the hands of these two legendary Titans as both Kong and Godzilla battle for the right of King, and to stop the real threat that faces them.",action
tt10121392,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city. In a world terrorized by super-villains, one woman has developed the process to give superpowers to regular people. But when scientist Emily Stanton accidentally imbues her estranged best-friend with incredible abilities, the two women must become the first superhero team. Now, it is up to Thunder Force to battle the super-powered Miscreants and save Chicago from the clutches of The King.",action
tt0111573,"At a college in Rome, a professor, nicknamed ""Dodo"" is in a deep depression. His stunningly beautiful wife, Silvia has just left him for another man. He wants her back very badly and has erotic daydreams about her. While visiting his bedridden father, Alberto he meets his dad's very sexy live-in nurse, Fausta who takes care of much more then his broken leg. A beautiful young student, Pascasie in his class asks him for a ride home and seduces the lucky man, but he does not answer because he still he wonders about his wife and her lover. Fausta tells him of a beautiful young woman who has been having a sexual relationship with his father.",romance
tt4126476,"A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.  Tessa Young has her life set in stone. Perfect grades, perfect boyfriend. She attends college with the same lifestyle--until she meets Hardin. The guy she never knew she would fall for. Hardin has a messed-up life; he's disrespectful and hangs out with the wrong crowd--until he meets Tessa, the girl who might change his life forever. But will the trials of their relationship keep them together or will lies get in the way?
Tessa Young is an 18-year-old college freshman who is a devoted daughter and has above-average grades and a nice boyfriend. Tessa always has everything all planned out--until she meets a rude boy named Hardin with dark secrets and a troubled past.",romance
tt4566758,"To keep her ailing father from serving in the Imperial Army, a fearless young woman disguises herself as a man and battles northern invaders in China. In Imperial China, Hua Mulan is an adventurous and active girl, to the disappointment of her parents, who hopes that one day she will be wed to a good husband. As a young woman, Mulan is forced to meet with a matchmaker to demonstrate her fitness as a future wife. Mulan, flustered, attempts to pour tea in front of the matchmaker, but a spider causes a panic that destroys the kettle, and the matchmaker calls her a disgrace in front of her family.To the north, an imperial outpost is invaded by Rouran warriors, under the leadership of Bri Khan. They are assisted by the witch Xianniang, who uses her magic to pose as a surviving soldier and report the attack to the Emperor of China; he then issues a conscription decree ordering every family to contribute one man to fight Khan's forces.Imperial soldiers arrive in Mulan's village to enlist recruits and her elderly and frail father Hua Zhou is forced to pledge his service as he has no sons. Realizing that her father has no chance of survival, Mulan flees with his armor, horse, and sword to join in his place. Mulan arrives at the training camp, which is run by Commander Tung, an old comrade of Hua Zhou. Alongside dozens of other inexperienced recruits, she ultimately becomes a trained soldier under his tutelage without exposing her true identity.The Khan's army continues to advance, forcing Tung to end training early and send his battalion to fight. Mulan chases some troops on her own, but is confronted by Xianniang, who mocks her for pretending to be a man. She attempts to kill Mulan, but her attacks are stopped by the leather with which Mulan's chest had been bound to hide her identity. Mulan removes her male disguise, returning to the battle just as the Rourans begin attacking her fellow troops with a trebuchet. Mulan uses discarded helmets and her archery skills to maneuver the trebuchet into firing on a snowy mountain, triggering an avalanche that buries the Rourans.Mulan rides back to camp and rescues Chen Honghui, a soldier she befriended in camp. Unable to hide her true gender any longer, she is expelled from the army and begins her return home.",action
tt2278871,"Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire and to assert herself as a woman and as an adult. In front of others, Adèle grows, seeks herself, loses herself, and ultimately finds herself through love and loss.
Adèle is a high school student who is beginning to explore herself as a woman. She dates men but finds no satisfaction with them sexually, and is rejected by a female friend who she does desire. She dreams of something more. She meets Emma who is a free spirited girl whom Adèle's friends reject due to her sexuality, and by association most begin to reject Adèle. Her relationship with Emma grows into more than just friends as she is the only person with whom she can express herself openly. Together, Adèle and Emma explore social acceptance, sexuality, and the emotional spectrum of their maturing relationship.",romance
tt8079248,"A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where they never existed.
In Lowestoft UK, Jack Malik is a frustrated musician whose musical career is going nowhere despite the faith that his friend/manager Ellie Appleton has in him. However, on the night Jack decides to give up, the whole world is momentarily hit with a massive blackout during which Jack is hit by a bus. Upon regaining consciousness, Jack learns to his astonishment that he is apparently now the only one who knows the music of the Beatles. Realizing this improbable opportunity, Jack begins playing the music of one of the world's greatest rock bands, being forced to claim it as his own. It pays off quickly and Jack becomes a worldwide musical sensation. However, Jack finds himself drifting away from Ellie, only realizing his love for her when she has become intimidated by his success, which depends on a blatant plagiarization that no one could find out. Now, Jack must make a fundamental moral decision about his music to satisfy his conscience as he decides what he truly needs. One day Jack was nobody. Everything was perfectly normal. Until on that one day, a global power outage occurred, affecting everything. The very next day, Jack discovers that he is the only one in the world who remembers The Beatles. Whilst trying to wrap his head around what is happening, Jack finds himself on a journey to figure out what happened on that one night, and to bring back joy and bring back the memory of the one band from yesterday.",comedy
tt11771594,"Set again in the small town of East Great Falls, Michigan, this latest 'American Pie' film features four teenage girlfriends navigating their senior year. Annie is a virgin who is trying to lose her virginity to her boyfriend Jason. She attempts to sneak into her boyfriends house after a late night date only to run into one embarrassing mishap after another. She ends up getting dirty from falling in mud in trying to gain access to the house and has to make a quick retreat when Jason's parents show up with an apple pie to celebrate his acceptance to college and walk into him and Annie about to engage in sex. Stephanie Stifler is a confident lacrosse player (and a member of the notorious Stifler family) who is blackmailing her school's perverted principal into retiring by recording him being chained up and whipped by her.Kayla is insecure about her boyfriend, Tim, cheating on her and constantly goes through his phone after they first have sex and then asking if she is the best girlfriend he has ever had. Michelle West is an over-achieving student and a sex toy expert who prides herself on her education and her accomplishments at the school. During an end-of-summer party on the shores of East Great Fall Lake, Annie, Kayla, Michelle and Stephanie band together to get what they want. They all make a pact to get what they need this year by the start of senior prom which is five weeks away. At the opening day of their senior year, into this close-knit group comes Grant, a handsome new guy in school. He meets Michelle first as she is rushing to class, as she is distracted by the sight of him, she runs into a door and he helps her. Tim breaks up with Kayla and as Grant witnesses this, he offers help in making her ex jealous. Stephanie is playing lacrosse and meets Grant by knocking him to the ground during a play. Michelle takes Annie to a sex shop to buy her first toy, a vibrating set of panties. Annie uses the toy later that day while having phone sex with her boyfriend. Grant and his mother Ellen come over to introduce Ellen to Annie's single father Kevin, who tells Grant to go upstairs and meet his daughter.",comedy
tt1086064,"Once told they'd save the universe during a timetraveling adventure, two wouldbe rockers from San Dimas, California find themselves as middleaged dads still trying to crank out a hit song and fulfill their destiny. The film starts with Wihelmina ""Billie"" Logan Brigette LundyPaine and Thea ""Theodora"" Preston Samara Weaving telling the story of their dads, Bill S. Preston, Esq Alex Winter and Ted ""Theodore"" Logan Keanu Reeves. They went through time and Hell to create great music as the Wyld Stallyns, but after achieving big success at one point with multiple record albums, their music quality began to decline, and the world seemed to care less about them. Meanwhile, their actions have caused reality to bend, sending historical figures to different eras Jesus switches places with Kid Cudi, for instance. To this day, they have not written the song that will unite the world.In the present day, Bill and Ted are at a wedding to perform for Ted's younger brother Deacon Beck Bennett and Missy Amy Stoch, who married both Bill and Ted's dads first. The guys play a mishmash of instruments in their attempts to create their big song, but it just sounds bad, and Ted's elderly dad Jonathan Hal Landon Jr. thinks Bill and Ted are just washed up losers who waste their time and have been poor role models to their daughters, while also saying that their wives, Princess Joanna, ""Jo"" Jayma Mays and Princess Elizabeth, ""Liz"" Erinn Hayes, are the only real adults in their families, but Billie and Thea still believe in their dads.Liz and Jo bring their husbands to couples therapy, even though the intention was to do it separately. They talk to Dr. Wood Jillian Bell, where it is apparent that Bill and Ted can't do anything without each other, even tell their own wives ""I love you"". Liz and Jo admit that while they love their husbands, they do feel that the two are just going through are a routine that they can't grow out of.Bill and Ted go home feeling upset over how they are viewed, with Ted even thinking of selling his Les Paul guitar to make money. Suddenly, an eggshaped time machine appears. Out steps Kelly Kristen School, the daughter of the guys' previous timetravel guide Rufus who had apparently passed away some years earlier. Kelly tells Bill and Ted that they need to go with her. Billie and Thea watch as their dads hop in the time machine. The guys are taken  years into the future in San Dimas, California where Kelly brings them to meet her mom, The Great Leader Holland Taylor. She explains to the guys that since they still haven't written the song that will unite the world, and worse still time and reality have begun bending in an event called ""The Unraveling"", and if the guys can't produce the song within less than  minutes  PM specifically, reality is doomed. Kelly gives them a pocket watch from her father that will keep track of time in San Dimas. Bill and Ted know they won't have enough time, so they decide to try and go into their own futures to steal the song from themselves when they think they have already written it. They hop inside their old time traveling phone booth and head out.The guys end up in  to find their future selves are performing at a lounge for people who aren't even listening to them. PresentBill and Ted confront their future selves and learn that they have become bigger failures, not only in their music, but Liz and Jo left them after their own future selves showed them that there is no happy life with them, and their own daughters have stopped talking to them. The guys rush back to their present timeline to find their wives in therapy again, where they beg them not to join their future selves, but they still have a hard time saying ""I love you"" to them. Liz and Jo then see their future selves in their own time machine and head out. Dr. Wood also sees a historical figure appear on her couch, and she leaves.Back in the future, the Great Leader tells Kelly that perhaps the only way to bring balance back to reality is to have Bill and Ted killed. She sends a timetraveling cyborg called Dennis Anthony Carrigan to hunt the duo. Kelly then uses her time machine to go back to present day San Dimas to find Bill and Ted, but instead finds Billie and Thea, and the two decide they want to help their dads unite the world. They use the machine to go back to  to meet Jimi Hendrix DazMann Still and try and recruit him for their song by uniting some of the greatest artists in history. Jimi is uninterested, so the girls realize they'll need bigger inspiration.Meanwhile, Bill and Ted go to  where they come across a large mansion, thinking they have made it big as rock stars by now. They find their future selves dressed in flashy clothes and speaking with posh British accents that they say they got from timetraveling with their wives through the Medieval ages. They give their past selves what is supposedly the song that will unite the world for them to take back to their time, but as they are leaving, PresentBill and Ted discover that the mansion belongs to Dave Grohl, and their old selves are actually balding, fat, alcoholics who are even worse than their  selves. Jonathan and Deacon arrive with the SWAT team after Dave calls the cops, and since FutureBill and Ted know what their past selves are going to do, PresentBill and Ted come up with a crazy plan to cover their heads with buckets so their future selves won't know where they went. The guys make it to their time machine, just as Dennis arrives and prepares to vaporize them, but he is too late, as the guys leave, and he accidentally zaps Jonathan. He ends up in Hell where he is greeted by Death William Sadler.Billie and Thea go to  to find Louis Armstrong Jeremiah Craft where Billie shows him a video she recorded of Jimi onstage. Louis is impressed and goes to  with the girls to meet Jimi. Although he still appears to not want to do it, especially since Louis Armstrong would be an old man at that time, Louis plays his trumpet, which is enough to convince Jimi to join them. They then take the two artists all the way back to Vienna in  to find Wolfgang Amadeus Mozart Daniel Dorr. They hear him performing one of his pieces, and Jimi takes out his guitar to mimic the notes. Mozart is impressed by what he hears and joins the team.Bill and Ted then go to  where they find their future selves in prison, both of them jacked and tattooed. They took the fall for breaking into Dave's house, and now they plan to beat their past selves for it. However, Dennis shows up and attempts to kill PresentBill and Ted, which PrisonBill and Ted know will mean that they will die too. They get the inmates to pile on Dennis as PresentBill and Ted make their escape.Billie and Thea bring the three musicians to China in  B.C. to meet Ling Lun Sharon Gee, the founder of music in China. Mozart plays her bamboo flute, and she joins them. The girls take them even further into the past to North Africa where they meet a dimmer called Grom Patty Anne Miller. They convince her to come along as well. With their band assembled, the girls return to present day San Dimas, where Kid Cudi also appears with time and reality still unraveling. He seems to understand the paradox that is occurring, just as Dennis shows up. He accidentally vaporizes everybody, as well as Kelly, and sends them all to Hell.Bill and Ted decide to go all the way to the end of their lives, which is somewhere in . They find themselves super old in a retirement home. They present their younger selves with a flash drive containing their big song, called ""Face The Music"" and labeled ""PrestonLogan MP "" MP is where they need to go. As they prepare to head back, Dennis shows up to get Bill and Ted, but his programming won't allow him to kill them since they have the song. When they learn that he sent their daughters to Hell, Bill breaks the flash drive to get Dennis to kill them, but Dennis instead has a nervous breakdown and tries to kill himself. Bill and Ted jump into the path of the laser, which Liz and Jo see as their machine brings them to that time.The guys end up back in Hell and go searching for their daughters. They find them, as well as Jonathan, who realizes that everything Bill and Ted told them about time travel and death was true. After reuniting, they figure that they can get back to Earth with Death's help, but he had a falling out with Bill and Ted after they kicked him out of Wyld Stallyns for performing overlong solos. Billie and Thea talk to Death, as they are actually fans of his bassplaying, and they convince him to give their dads another chance. After Bill and Ted apologize, Death uses Jonathan's SWAT van to bring the family, and the historical musicians, back up to Earth.Everybody arrives in the present day  on Interstate , which is where MP is. All of time and space starts coming undone, with monuments and other figures start jumping to other time periods and locations. Dennis gives Bill and Ted the pieces of the flash drive, but they still don't know how to write their big song. They then realize that the ""PrestonLogan"" is not them, but rather Thea and Billie, as they are the masterminds behind the big song, and their dads are their to back them up. The girls give instruments to their band members, which doesn't sound too great at first until they start to get things in sync. Liz and Jo show up and tell the guys that the happiest timeline with them is the one they are in now. Bill and Ted finally individually tell their wives they love them, and they all go through history to give everyone instruments to play, thereby actually uniting the whole world in song. When the guys return, they play epic guitar solos for the whole world to hear. Reality begins to set itself back to normal. Kelly and Dennis return to the future, where the Great Leader commends Kelly for her work, and everyone returns to their regular timelines. Billie and Thea end with their narration on how their dads helped unite the world by getting everyone to play together.The end credits show people all over the world playing music together. After the credits, we see Old Bill and Ted checking up on each other before standing up to do another epic guitar solo.",comedy
tt11317142,"At a Jewish funeral service with her parents, a college student runs into her sugar daddy and ex girlfriend. College senior Danielle and her sugar daddy Max have sex before she hurries to a shiva with her parents, Joel and Debbie. Before the shiva, at her aunt Sheila's house, Danielle is schooled by her mother on how to respond to questions about her disorganized life. Within the house, members of the local extended Jewish community compare her to her ex-girlfriend Maya, who is adored by the neighbors and heading to law school. Max, who is a former colleague of Joel's, arrives, and Debbie insists on introducing him to Danielle in the hopes that one of Max's relatives will hire her. They have an awkward exchange and Debbie reveals to her that he is married, shocking Danielle. Overwhelmed by prying neighbors, Danielle is further affected by the arrival of Max's seemingly perfect but non-Jewish wife, Kim, and their baby, Rose. After ripping her tights, Danielle retreats to the bathroom where she takes a topless photo and sends it to Max. She is interrupted and accidentally leaves her phone in the bathroom before leaving. Unable to look away from Max and his family, she offers to go clean vomit from an adjacent room in order to escape. Maya comes to help, catching Danielle repeatedly looking at Max. She mistakes the gaze as one directed at Kim and attempts to gauge Danielle's interest, while Danielle tries to dismiss Kim's attractiveness and success.",comedy
tt8976576,"While getting her nails done in the Bronx, (New York City's northernmost borough) new resident Vivian learns from salon owner Becky that Becky will be selling her salon to real estate group Murnau Properties, who have been buying up land all over the neighborhood. After Vivian leaves, Murnau broker Frank Polidori comes in to finalize the sale, and watches as a vampire kills Becky. Miguel Martinez is organizing a block party to raise money to save the Primo bodega, a local corner store owned by Tony that is under threat of closing. He is joined by best friends Bobby and Luis; the three grew up in the bodega. Miguel expresses concern that the neighborhood is being gentrified. As he is later hanging up posters in front of a courthouse purchased by Murnau, he sees men watching him, and is chased by Slim, a member of Henny's gang; Slim is killed by one of the men. Miguel flees to Tony's and hides with Bobby and Luis. The vampire enters looking for him, and the three notice that he does not appear in any of the mirrors. The next day, they watch Blade and go over everything they know about killing vampires. They visit a Murnau Properties office to attempt to find where the vampires rest during the daylight; Frank threatens them, stating that being from the Bronx, they could vanish and no one would notice. The boys grab a file from his desk and escape. They find a USB drive containing plans for vampire nests throughout the Bronx, as well as a skeletal key. They discover that the courthouse is the nest and break in. Miguel films himself opening a coffin, revealing a vampire, who chases them out. They are picked up by police for trespassing, and confronted by the Bronx residents. Miguel attempts to show everyone the video as proof, but is laughed at when it only shows him opening an empty coffin. He challenges Frank to step into the sunlight, but is dismayed when Frank does so and requests the stolen file back. Frank, who is revealed to be a human servant to the vampires, finds that Miguel has kept the key, and hires Henny and his gang to hunt down the trio.",comedy
tt19623240,"After Christopher Robin abandons them for college, Pooh and Piglet embark on a bloody rampage as they search for a new source of food. The days of adventures and merriment have come to an end, as Christopher Robin, now a young man, has left Winnie-The-Pooh and Piglet to fend for themselves. As time passes, feeling angry and abandoned, the two become feral. After getting a taste for blood, Winnie-The-Pooh and Piglet set off to find a new source of food. It's not long before their bloody rampage begins.",horror
tt1263750,"A hotel room in the center of Rome serves as the setting for two young and recently acquainted women to have a physical adventure that touches their very souls. In this erotic lesbian romantic drama, two women meet in Rome, Italy and end up in a hotel room where they bare their bodies and souls to each other during one long memorable and passionate one-night stand. As their steamy encounter brings them emotionally closer, they share their deepest secrets and desires.",romance
tt11663228,"A retired jailer goes on a manhunt to find his son's killers. But the road leads him to a familiar, albeit a bit darker place. Can he emerge from this complex situation successfully? Muthuvel Pandian is a retired jailer living happily with his wife, son, daughterinlaw and grandson. His son who is an Assistant Commissioner of police goes missing while investigating the case of missing temple idols and is presumed dead. The story is about how Muthuvel Pandian goes toe to toe against Varma, the mastermind behind largescale smuggling of temple idols and treasures, and avenges his son.', ""Muthuvel Pandian a retired Jailer lives with his wife Vijaya,son Inspector Arjun,daughter in law Swetha and grandson Rithvik.Arjun is investigating the case of stolen idols conducted by smuggler Varma.He manages to nab his aide Senu and is about to solve the case but goes missing and is termed dead.Muthuvel blames himself for Arjun's death as he raised him as an honest and fearless cop and decides to take matters in his hand and firstly kills Senu.He then takes help of reformed criminal Narshimha who gives him his four powerful men as a back up support.Muthuvel then starts to blackmail Varma who with the help of another gangster Kamdev sends a gang to kill Muthuvel who overcomes everyone.Varma then calls Kamdev saying that Muthuvel has overpowered his men Kamdev who was also a reformed criminal revels that years back how Muthuvel Tiger was a Jailer in Tihar jail and was ruthless towards criminals which helped many like him to transform.",action
tt0213847,"Amidst the war climate, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town. As Italy enters World War II, the Sicilian twelve-year-old boy, Renato, gets his first bicycle, and, above all, sets eyes on the sleepy town's most beautiful woman: Malèna, the statuesque newcomer whose husband is off to war. Desired by every man in town, and, at the same time, despised by their jealous wives, Malèna is now the centre of attention and everyone's favourite subject of an increasingly rancorous gossip. Then, with Malèna's husband presumed killed in action, Renato's starry-eyed infatuation turns into obsession, as the unattainable object of his desire becomes, more and more, a victim of her incomparable beauty. Now, Malèna's fall from grace is inevitable. Will Renato finally get up his nerve to protect his eternal fantasy, Malèna?",romance
